vinculo;categoria;cargo;ano_exercicio;remuneracao_basica;vantagens_pessoais;funcao_comissionada;gratificacao_natalina;horas_extras;horas_eventuais;abono;reversao_teto;IR;INSS;falta;remuneracao_liquida;diarias;auxilios;vantagens_indenizadoras
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR PLENO;2020;8996.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1397.81;-751.99;0.0;6846.48;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR PLENO;2020;8996.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1345.67;-751.99;0.0;6898.62;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR PLENO;2020;8996.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1397.81;-751.99;0.0;6846.48;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR PLENO;2020;8996.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1397.81;-751.99;0.0;6846.48;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR PLENO;2020;8996.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1397.81;-751.99;0.0;6846.48;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR PLENO;2020;8996.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1397.81;-751.99;0.0;6846.48;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2020;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1859.88;-751.99;0.0;8633.49;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.84;0.0;0.0;-1030.84;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2017;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1964.18;-751.99;0.0;8529.19;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1912.03;-751.99;0.0;8581.34;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1912.03;-751.99;0.0;8581.34;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2013;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1964.18;-751.99;0.0;8529.19;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1964.18;-751.99;0.0;8529.19;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2014;11242.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8474.54;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1953.26;-751.99;0.0;8540.11;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2215.6;-751.99;0.0;8277.77;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2362.75;-751.99;0.0;8130.62;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2348.07;-751.99;0.0;8145.3;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.84;0.0;0.0;-1030.84;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2020;8996.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1345.67;-751.99;0.0;6898.62;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1964.18;-751.99;0.0;8529.19;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2016;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1368.62;-751.99;0.0;9124.75;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-806.63;0.0;0.0;-806.63;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2018;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2016;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2163.47;-751.99;0.0;8329.9;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2017;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2059.17;-751.99;0.0;8434.2;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.84;0.0;0.0;-1030.84;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2017;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2111.33;-751.99;0.0;8382.04;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2017;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2362.75;-751.99;0.0;8130.62;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2017;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2018;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2018;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1964.18;-751.99;0.0;8529.19;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1912.03;-751.99;0.0;8581.34;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1912.03;-751.99;0.0;8581.34;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.82;0.0;0.0;-1030.82;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11644.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1880.27;-751.99;0.0;9012.39;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3047.12;-751.99;0.0;7446.25;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2020;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2016.31;-751.99;0.0;8477.06;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1030.83;0.0;0.0;-1030.83;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR SÊNIOR;2019;11245.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2105.39;-428.07;0.0;8711.9;0.0;982.28;0
